time,mode,cmd_vx,cmd_vy,cmd_vz,cmd_yaw_rate,pos_x,pos_y,pos_z,roll,pitch,yaw,vel_x,vel_y,vel_z,target_yaw
1.418,hover,0.0,0.0,0.0,0.0,-0.001991444452334983,0.0005039243292509427,0.5160767112468599,-4.677587050193421e-05,-0.0001501167606337132,0.0005119857637556944,0.0023791234266463145,-0.00031973181127455325,0.07577422943666415,0.0
1.42,hover,0.0,0.0,0.0,0.0,-0.0019867090379574164,0.0005032864230126765,0.5162277822414175,-4.7464336600774886e-05,-0.0001519995790435722,0.0005134225351449945,0.002367707188783292,-0.0003189531191331252,0.07553549727877557,0.0
1.422,hover,0.0,0.0,0.0,0.0,-0.0019819965102705487,0.0005026501009066899,0.5163783770190986,-4.814473203212177e-05,-0.0001538319180768206,0.0005148574763813699,0.0023562638434337846,-0.00031816105299326355,0.07529738884057202,0.0
1.424,hover,0.0,0.0,0.0,0.0,-0.0019773069217336927,0.0005020153893893086,0.5165284968253112,-4.881706253486485e-05,-0.00015561405489451056,0.0005162905819542353,0.0023447942684280206,-0.000317355758690612,0.07505990310631888,0.0
1.426,hover,0.0,0.0,0.0,0.0,-0.00197264032305982,0.000501382314625246,0.5166781429034306,-4.948133443619717e-05,-0.0001573462681108911,0.0005177218464051341,0.0023332993369362463,-0.0003165373820313199,0.07482303905967565,0.0
1.428,hover,0.0,0.0,0.0,0.0,-0.001967996763224939,0.0005007509024876841,0.516827316494798,-5.013755464706968e-05,-0.00015902883776116342,0.000519151264327665,0.0023217799174405436,-0.0003157060687809626,0.0745867956836999,0.0
1.43,hover,0.0,0.0,0.0,0.0,-0.0019633762894775246,0.000500121178558377,0.5169760188387197,-5.078573065762731e-05,-0.00016066204526937915,0.0005205788303674039,0.002310236873707251,-0.00031486196465352486,0.07435117196085018,0.0
1.432,hover,0.0,0.0,0.0,0.0,-0.0019587789473480047,0.0004994931681277761,0.5171242511724656,-5.142587053262621e-05,-0.00016224617341648376,0.0005220045392218249,0.002298671064759952,-0.0003140052153004718,0.07411616687299051,0.0
1.434,hover,0.0,0.0,0.0,0.0,-0.0019542047806582986,0.0004988668961951763,0.5172720147312684,-5.2057982906832124e-05,-0.00016378150630850553,0.0005234283856402157,0.002287083344853074,-0.00031313596629990677,0.07388177940139352,0.0
1.436,hover,0.0,0.0,0.0,0.0,-0.0019496538315314064,0.0004982423874688846,0.5174193107483219,-5.268207698040158e-05,-0.00016526832934489323,0.0005248503644235892,0.0022754745634460468,-0.00031225436314579483,0.0736480085267446,0.0
1.438,hover,0.0,0.0,0.0,0.0,-0.0019451261404010503,0.0004976196663664101,0.5175661404547802,-5.329816251424588e-05,-0.00016670692918700175,0.0005262704704245936,0.002263845565178055,-0.00031136055123727555,0.07341485322914576,0.0
1.44,hover,0.0,0.0,0.0,0.0,-0.0019406217460213636,0.0004969987570146739,0.5177125050797564,-5.390624982537802e-05,-0.0001680975937267301,0.0005276886985474171,0.0022521971898433603,-0.0003104546758680586,0.07318231248811974,0.0
1.442,hover,0.0,0.0,0.0,0.0,-0.0019361406854766293,0.0004963796832502421,0.5178584058503216,-5.450634978224403e-05,-0.0001694406120553103,0.0005291050437476892,0.0022405302723671953,-0.00030953688221589464,0.07295038528261368,0.0
1.444,hover,0.0,0.0,0.0,0.0,-0.0019316829941910649,0.0004957624686195779,0.5180038439915036,-5.5098473800038584e-05,-0.00017073627443225093,0.0005305195010323806,0.0022288456427822317,-0.00030860731533213017,0.07271907059100337,0.0
1.446,hover,0.0,0.0,0.0,0.0,-0.0019272487059386536,0.0004951471363793152,0.5181488207262858,-5.5682633836005525e-05,-0.00017198487225443513,0.0005319320654596972,0.002217144126205609,-0.00030766612013134726,0.07248836739109771,0.0
1.448,hover,0.0,0.0,0.0,0.0,-0.0019228378528530206,0.000494533709496553,0.518293337275606,-5.62588423847242e-05,-0.00017318669802537543,0.0005333427321389724,0.002205426542816527,-0.00030671344138108106,0.07225827466014247,0.0
1.45,hover,0.0,0.0,0.0,0.0,-0.0019184504654373518,0.0004939222106491697,0.5184373948583556,-5.682711247338171e-05,-0.00017434204532462637,0.0005347514962305555,0.002193693707834402,-0.0003057494236916224,0.07202879137482468,0.0
1.452,hover,0.0,0.0,0.0,0.0,-0.0019140865725743566,0.0004933126622261579,0.5185809946913782,-5.738745765703166e-05,-0.00017545120877735594,0.0005361583529456976,0.0021819464314975744,-0.00030477421150590687,0.07179991651127735,0.0
1.454,hover,0.0,0.0,0.0,0.0,-0.0019097462015362715,0.0004927050863279789,0.5187241379894684,-5.793989201384051e-05,-0.0001765144840240776,0.0005375632975464329,0.0021701855190425735,-0.0003037879490894765,0.07157164904508323,0.0
1.456,hover,0.0,0.0,0.0,0.0,-0.0019054293779949038,0.0004920995047669378,0.5188668259653709,-5.848443014032127e-05,-0.00017753216769054417,0.000538966325345459,0.0021584117706839228,-0.0003027907805205361,0.07134398795127989,0.0
1.458,hover,0.0,0.0,0.0,0.0,-0.0019011361260317147,0.0004914959390675777,0.5190090598297796,-5.902108714655556e-05,-0.00017850455735780394,0.000540367431706012,0.002146625981594506,-0.00030178284968008704,0.07111693220436373,0.0
1.46,hover,0.0,0.0,0.0,0.0,-0.0018968664681479417,0.0004908944104670934,0.5191508407913362,-5.954987865140439e-05,-0.00017943195153242167,0.0005417666120417398,0.002134828941886461,-0.00030076430024215,0.07089048077829507,0.0
1.462,hover,0.0,0.0,0.0,0.0,-0.0018926204252747564,0.0004902949399157653,0.5192921700566292,-6.00708207777082e-05,-0.00018031464961686407,0.0005431638618165716,0.0021230214365926233,-0.0002997352756640649,0.07066463264650234,0.0
1.464,hover,0.0,0.0,0.0,0.0,-0.0018883980167834595,0.0004896975480774116,0.5194330488301929,-6.0583930147476835e-05,-0.000181152951880052,0.0005445591765445864,0.002111204245648503,-0.0002986959191768816,0.07043938678188702,0.0
1.466,hover,0.0,0.0,0.0,0.0,-0.0018841992604957099,0.0004891022553298598,0.5195734783145066,-6.108922387706958e-05,-0.00018194715942808002,0.0005459525517898758,0.00209937814387479,-0.00029764637377583417,0.07021474215682834,0.0
1.468,hover,0.0,0.0,0.0,0.0,-0.001880024172693789,0.0004885090817654381,0.5197134597099929,-6.158671957236624e-05,-0.00018269757417510446,0.0005473439831664063,0.0020875439009603973,-0.00029658678221089685,0.06999069774318817,0.0
1.47,hover,0.0,0.0,0.0,0.0,-0.001875872768130897,0.00048791804719148325,0.5198529942150176,-6.207643532392965e-05,-0.00018340449881440116,0.000548733466337877,0.00207570228144602,-0.0002955172869774283,0.069767252512316,0.0
1.472,hover,0.0,0.0,0.0,0.0,-0.0018717450600414806,0.00048732917113086945,0.5199920830258877,-6.255838970215972e-05,-0.0001840682367895937,0.0005501209970175765,0.0020638540447082275,-0.0002944380303069013,0.06954440543505348,0.0
1.474,hover,0.0,0.0,0.0,0.0,-0.0018676410601515924,0.00048674247282255403,0.5201307273368512,-6.303260175244012e-05,-0.0001846890922660533,0.000551506570968236,0.0020519999449440623,-0.00029334915415771604,0.06932215548174003,0.0
1.476,hover,0.0,0.0,0.0,0.0,-0.0018635607786892802,0.0004861579712221418,0.5202689283400956,-6.349909099027763e-05,-0.0001852673701024711,0.0005528901840018788,0.00204014073115617,-0.00029225080020610074,0.06910050162221733,0.0
1.478,hover,0.0,0.0,0.0,0.0,-0.0018595042243950033,0.0004855756850024676,0.5204066872257473,-6.395787739643517e-05,-0.00018580337582260425,0.0005542718319796699,0.0020282771471384266,-0.0002911431098370989,0.06887944282583483,0.0
1.48,hover,0.0,0.0,0.0,0.0,-0.001855471404532079,0.0004849956325541963,0.5205440051818703,-6.440898141205789e-05,-0.00018629741558719599,0.0005556515108117602,0.0020164099314620826,-0.000290026224135643,0.06865897806145474,0.0
1.482,hover,0.0,0.0,0.0,0.0,-0.0018514623248971542,0.0004844178319864409,0.5206808833944652,-6.485242393379491e-05,-0.0001867497961660717,0.0005570292164571305,0.002004539817462411,-0.00028890028387770636,0.06843910629745739,0.0
1.484,hover,0.0,0.0,0.0,0.0,-0.0018474769898307025,0.00048384230112739776,0.5208173230474686,-6.528822630891441e-05,-0.00018716082491041034,0.0005584049449234321,0.00199266753322586,-0.00028776542952155916,0.0682198265017464,0.0
1.486,hover,0.0,0.0,0.0,0.0,-0.001843515402227547,0.0004832690575249996,0.5209533253227522,-6.571641033041542e-05,-0.00018753080972519346,0.0005597786922668239,0.001980793801577695,-0.00028662180119908796,0.06800113764175415,0.0
1.488,hover,0.0,0.0,0.0,0.0,-0.0018395775635474067,0.0004826981184475852,0.521088891400121,-6.61369982321344e-05,-0.00018786005904183144,0.0005611504545918091,0.001968919340070152,-0.0002854695387072236,0.06778303868444707,0.0
1.49,hover,0.0,0.0,0.0,0.0,-0.0018356634738254645,0.0004821295008845863,0.5212240224573137,-6.65500126838487e-05,-0.0001881488817909691,0.0005625202280510705,0.001957044860971062,-0.0002843087814994421,0.06756552859633119,0.0
1.492,hover,0.0,0.0,0.0,0.0,-0.0018317731316829585,0.0004815632215472316,0.5213587196700006,-6.695547678637632e-05,-0.00018839758737546988,0.0005638880088452986,0.0019451710712529806,-0.00028313966867735954,0.06734860634345773,0.0
1.494,hover,0.0,0.0,0.0,0.0,-0.0018279065343377928,0.00048099929686926677,0.5214929842117835,-6.735341406667337e-05,-0.0001886064856435808,0.0005652537932230242,0.001933298672582793,-0.0002819623389824092,0.06713227089142852,0.0
1.496,hover,0.0,0.0,0.0,0.0,-0.0018240636776151692,0.00048043774300769157,0.5216268172541942,-6.774384847292895e-05,-0.00018877588686227743,0.0005666175774804436,0.0019214283613118038,-0.00028077693078760633,0.0669165212054017,0.0
1.498,hover,0.0,0.0,0.0,0.0,-0.0018202445559582366,0.00047987857584351273,0.5217602199666944,-6.812680436965833e-05,-0.00018890610169079123,0.0005679793579612451,0.001909560828466305,-0.0002795835820894068,0.06670135625009747,0.0
1.5,hover,0.0,0.0,0.0,0.0,-0.0018164491624387594,0.00047932181098251346,0.5218931935166741,-6.850230653279466e-05,-0.0001889974411543182,0.0005693391310564308,0.0018976967597386137,-0.00027838243049964465,0.06648677498980386,0.0
1.502,hover,0.0,0.0,0.0,0.0,-0.0018126774887678022,0.00047876746375603835,0.5220257390694508,-6.887038014477984e-05,-0.00018905021661791077,0.000570696893204139,0.0018858368354785898,-0.0002771736132375613,0.06627277638838229,0.0
1.504,hover,0.0,0.0,0.0,0.0,-0.001808929525306431,0.0004782155492217945,0.5221578577882694,-6.923105078965495e-05,-0.00018906473976055288,0.0005720526408894638,0.0018739817306856058,-0.00027595726712192176,0.06605935940927375,0.0
1.506,hover,0.0,0.0,0.0,0.0,-0.0018052052610764292,0.00047766608216466804,0.5222895508343004,-6.958434444815078e-05,-0.00018904132254941928,0.0005734063706442711,0.0018621321150009982,-0.00027473352856321803,0.06584652301550444,0.0
1.508,hover,0.0,0.0,0.0,0.0,-0.00180150468377175,0.0004771190770975546,0.5224208193666398,-6.993028749274363e-05,-0.0001889802772366303,0.0005747580790470196,0.0018502886523396012,-0.00027350253355672935,0.06563426616970283,0.0
1.51,hover,0.0,0.0,0.0,0.0,-0.0017978277797696212,0.00047657454826220534,0.522551664542308,-7.02689066827234e-05,-0.00018888191634497208,0.0005761077627225759,0.0018384520010643966,-0.0002722644176746267,0.0654225878340998,0.0
1.512,hover,0.0,0.0,0.0,0.0,-0.0017941745341408938,0.00047603250963009,0.522682087516249,-7.060022915929695e-05,-0.00018874655263009332,0.0005774554183420251,0.0018266228143636782,-0.0002710193160576641,0.06521148697052323,0.0
1.514,hover,0.0,0.0,0.0,0.0,-0.001790544930660724,0.000475492974903274,0.5228120894413298,-7.092428244068214e-05,-0.00018857449905277374,0.0005788010426224811,0.0018148017400848098,-0.0002697673634080076,0.065000962540409,0.0
1.516,hover,0.0,0.0,0.0,0.0,-0.0017869389518192743,0.00047495595751531025,0.5229416714683395,-7.124109441720533e-05,-0.00018836606875160795,0.0005801446323268944,0.001802989420724872,-0.0002685086939818606,0.06479101350480743,0.0
1.518,hover,0.0,0.0,0.0,0.0,-0.0017833565788324304,0.0004744214706321459,0.5230708347459883,-7.155069334640188e-05,-0.0001881215750160972,0.0005814861842638612,0.0017911864934219471,-0.00026724344158218826,0.0645816388243894,0.0
1.52,hover,0.0,0.0,0.0,0.0,-0.0017797977916525361,0.0004738895271530428,0.5231995804209072,-7.185310784812063e-05,-0.00018784133126013047,0.0005828256952874275,0.0017793935899471688,-0.0002659717395515236,0.06437283745945285,0.0
1.522,hover,0.0,0.0,0.0,0.0,-0.0017762625689791412,0.00047336013971151306,0.5233279096376471,-7.214836689963185e-05,-0.00018752565099584007,0.000584163162296894,0.001767611336697526,-0.0002646937207648747,0.06416460836992884,0.0
1.524,hover,0.0,0.0,0.0,0.0,-0.0017727508882697625,0.00047283332067626764,0.5234558235386778,-7.243649983074005e-05,-0.0001871748478078157,0.0005854985822366196,0.0017558403546893723,-0.0002634095176227064,0.06395695051538841,0.0
1.526,hover,0.0,0.0,0.0,0.0,-0.0017692627257506572,0.0004723090821521796,0.523583323264388,-7.271753631890118e-05,-0.00018678923532766442,0.0005868319520958227,0.0017440812595526283,-0.00026211926204401973,0.06374986285504915,0.0
1.528,hover,0.0,0.0,0.0,0.0,-0.001765798056427606,0.0004717874359812606,0.5237104099530835,-7.299150638434463e-05,-0.00018636912720890316,0.0005881632689083811,0.0017323346615256447,-0.00026082308545951905,0.06354334434778112,0.0
1.53,hover,0.0,0.0,0.0,0.0,-0.0017623568540967045,0.00047126839374365086,0.5238370847409877,-7.325844038520101e-05,-0.00018591483710217365,0.0005894925297526324,0.0017206011654507074,-0.0002595211188048654,0.06333739395211417,0.0
1.532,hover,0.0,0.0,0.0,0.0,-0.001758939091355164,0.0004707519667586228,0.5239633487622402,-7.35183690126352e-05,-0.00018542667863076775,0.000590819731751171,0.001708881370770156,-0.0002582134925140187,0.06313201062624399,0.0
1.534,hover,0.0,0.0,0.0,0.0,-0.0017555447396121178,0.00047023816608559747,0.5240892031488963,-7.377132328598584e-05,-0.00018490496536645483,0.0005921448720706459,0.0016971758715231065,-0.000256900336512666,0.0629271933280391,0.0
1.536,hover,0.0,0.0,0.0,0.0,-0.0017521737690994322,0.000469727002525174,0.5242146490309264,-7.401733454791093e-05,-0.00018435001080560162,0.0005934679479215554,0.0016854852563427485,-0.0002555817802117447,0.06272294101504745,0.0
1.538,hover,0.0,0.0,0.0,0.0,-0.001748826148882524,0.0004692184866201719,0.5243396875362154,-7.425643445954065e-05,-0.00018376212834557678,0.0005947889565580432,0.001673810108454212,-0.0002542579525010413,0.06251925264450317,0.0
1.54,hover,0.0,0.0,0.0,0.0,-0.001745501846871178,0.00046871262865668615,0.5244643197905621,-7.448865499563649e-05,-0.0001831416312614322,0.0005961078952776915,0.001662151005672972,-0.0002529289817428943,0.062316127173333416,0.0
1.542,hover,0.0,0.0,0.0,0.0,-0.0017422008298303704,0.0004682094386651542,0.5245885469176784,-7.471402843975903e-05,-0.00018248883268285492,0.0005974247614213138,0.0016505085204037903,-0.00025159499576596464,0.06211356355816516,0.0
1.544,hover,0.0,0.0,0.0,0.0,-0.00173892306339109,0.000467708926421436,0.5247123700391891,-7.493258737944274e-05,-0.00018180404557138245,0.0005987395523727471,0.0016388832196401694,-0.0002502561218591121,0.061911560755332065,0.0
1.546,hover,0.0,0.0,0.0,0.0,-0.0017356685120611614,0.0004672111014479053,0.5248357902746309,-7.514436470137921e-05,-0.00018108758269787665,0.0006000522655586432,0.0016272756649643165,-0.0002489124867653485,0.06171011772088141,0.0
1.548,hover,0.0,0.0,0.0,0.0,-0.0017324371392360661,0.00046671597301455357,0.5249588087414521,-7.534939358660935e-05,-0.0001803397566202499,0.0006013628984482585,0.0016156864125475903,-0.0002475642166758749,0.061509233410581184,0.0
1.55,hover,0.0,0.0,0.0,0.0,-0.0017292289072097632,0.0004662235501401051,0.5250814265550119,-7.554770750572415e-05,-0.00017956087966143914,0.0006026714485532446,0.0016041160131514327,-0.00024621143722421753,0.061308906779926696,0.0
1.552,hover,0.0,0.0,0.0,0.0,-0.0017260437771855056,0.00046573384159314426,0.5252036448285802,-7.573934021407513e-05,-0.00017875126388762312,0.0006039779134274358,0.0015925650121287667,-0.00024485427348043716,0.06110913678414827,0.0
1.554,hover,0.0,0.0,0.0,0.0,-0.001722881709286654,0.0004652468558932534,0.5253254646733366,-7.592432574699409e-05,-0.00017791122108667877,0.0006052822906666381,0.0015810339494258514,-0.00024349284994543905,0.06090992237821761,0.0
1.556,hover,0.0,0.0,0.0,0.0,-0.0017197426625674848,0.0004647626013121627,0.5254468871983703,-7.610269841502323e-05,-0.00017704106274687255,0.0006065845779084169,0.001569523359584585,-0.0002421272905453533,0.060711262516855435,0.0
1.558,hover,0.0,0.0,0.0,0.0,-0.0017166265950226535,0.00046428108587491285,0.5255679135106793,-7.627449279936995e-05,-0.0001761411000345774,0.0006078847728263032,0.0015580337724156964,-0.0002407577186249184,0.060513156154522976,0.0
1.56,hover,0.0,0.0,0.0,0.0,-0.001713533463598286,0.0004638023173610258,0.5256885447151702,-7.643974374709747e-05,-0.00017521164377418512,0.0006091828731308981,0.0015465657121836993,-0.00023938425694354284,0.060315602245448977,0.0
1.562,hover,0.0,0.0,0.0,0.0,-0.0017104632242028557,0.0004633263033056863,0.5258087819146575,-7.659848636636354e-05,-0.00017425300442790176,0.0006104788765700715,0.0015351196977152004,-0.00023800702766974298,0.06011859974363468,0.0
1.564,hover,0.0,0.0,0.0,0.0,-0.0017074158317179774,0.00046285305100093475,0.5259286262098632,-7.67507560216836e-05,-0.0001732654920756431,0.0006117727809288618,0.0015236962424391776,-0.00023662615237578653,0.05992214760285985,0.0
1.566,hover,0.0,0.0,0.0,0.0,-0.001704391240009194,0.00046238256749686976,0.5260480786994166,-7.68965883292065e-05,-0.0001722494163951218,0.0006130645840293744,0.0015122958543916714,-0.0002352417520324978,0.05972624477669042,0.0
1.568,hover,0.0,0.0,0.0,0.0,-0.0017013894019367523,0.00046191485960286145,0.5261671404798536,-7.703601915200261e-05,-0.00017120508664212608,0.0006143542837306771,0.0015009190362208552,-0.00023385394700415273,0.059530890218485004,0.0
1.57,hover,0.0,0.0,0.0,0.0,-0.0016984102693662914,0.00046144993388877464,0.5262858126456164,-7.716908459537872e-05,-0.00017013281163100126,0.0006156418779283179,0.001489566285230411,-0.00023246285704339747,0.05933608288140235,0.0
1.572,hover,0.0,0.0,0.0,0.0,-0.00169545379317942,0.00046098779668620214,0.5264040962890532,-7.729582100222336e-05,-0.0001690328997153649,0.0006169273645533427,0.001478238093435756,-0.0002310686012862423,0.059141821718406956,0.0
1.574,hover,0.0,0.0,0.0,0.0,-0.001692519923284537,0.0004605284540897073,0.5265219925004178,-7.741626494831771e-05,-0.0001679056587690192,0.0006182107415726101,0.0014669349474415389,-0.00022967129824743836,0.058948105682279844,0.0
1.576,hover,0.0,0.0,0.0,0.0,-0.001689608608627563,0.000460071911958076,0.526639502367869,-7.753045323767578e-05,-0.00016675139616703337,0.0006194920069887073,0.00145565732848696,-0.00022827106581563313,0.05875493372562492,0.0
1.578,hover,0.0,0.0,0.0,0.0,-0.0016867197972026578,0.0004596181759155786,0.5267566269774708,-7.763842289789852e-05,-0.00016557041876701225,0.0006207711588398678,0.00144440571245262,-0.00022686802124869093,0.05856230480087662,0.0
1.58,hover,0.0,0.0,0.0,0.0,-0.0016838534360629224,0.00045916725135324043,0.5268733674131915,-7.774021117554313e-05,-0.0001643630328905514,0.0006220481951998848,0.0014331805698677052,-0.0002254622811690885,0.05837021786030699,0.0
1.582,hover,0.0,0.0,0.0,0.0,-0.0016810094713310875,0.00045871914343012163,0.5269897247569035,-7.783585553150698e-05,-0.00016312954430487787,0.0006233231141780235,0.001421982365917502,-0.00022405396155940652,0.05817867185603381,0.0
1.584,hover,0.0,0.0,0.0,0.0,-0.0016781878482100027,0.00045827385707460577,0.5271057000883835,-7.792539363645686e-05,-0.0001618702582043335,0.000624595913918085,0.0014108115605423305,-0.00022264317775792428,0.05798766574002582,0.0
1.586,hover,0.0,0.0,0.0,0.0,-0.001675388510993332,0.00045783139698569726,0.5272212944853117,-7.800886336623585e-05,-0.00016058547919253722,0.000625866592598504,0.001399668608335386,-0.00022123004445426538,0.05779719846411305,0.0
1.588,hover,0.0,0.0,0.0,0.0,-0.001672611403076204,0.000457391767634327,0.5273365090232718,-7.808630279729045e-05,-0.00015927551126466592,0.0006271351484323252,0.0013885539585639475,-0.00021981467568513472,0.05760726897999401,0.0
1.59,hover,0.0,0.0,0.0,0.0,-0.0016698564669658368,0.00045695497326466675,0.5274513447757503,-7.815775020211597e-05,-0.00015794065778989213,0.0006284015796671265,0.001377468055183544,-0.00021839718483013734,0.05741787623924361,0.0
1.592,hover,0.0,0.0,0.0,0.0,-0.0016671236442921426,0.0004565210178954514,0.5275658028141369,-7.82232440447178e-05,-0.00015658122149400284,0.0006296658845849406,0.0013664113368471295,-0.00021697768460768752,0.057229019193320366,0.0
1.594,hover,0.0,0.0,0.0,0.0,-0.0016644128758183134,0.0004560899053213094,0.527679884207724,-7.82828229760901e-05,-0.0001551975044422007,0.0006309280615021757,0.0013553842369145648,-0.00021555628707098625,0.057040696793574576,0.0
1.596,hover,0.0,0.0,0.0,0.0,-0.0016617241014513886,0.0004556616391141012,0.5277935900237065,-7.833652582971091e-05,-0.0001537898080220862,0.0006321881087695342,0.0013443871834624033,-0.00021413310360410027,0.05685290799125592,0.0
1.598,hover,0.0,0.0,0.0,0.0,-0.0016590572602528007,0.000455236222624265,0.5279069213271815,-7.838439161705462e-05,-0.00015235843292682317,0.0006334460247719277,0.0013334205992939717,-0.00021270824491811046,0.056665651737521375,0.0
1.6,hover,0.0,0.0,0.0,0.0,-0.0016564122904489012,0.0004548136589821703,0.5280198791811485,-7.842645952312236e-05,-0.0001509036791384858,0.0006347018079283944,0.0013224849019497576,-0.00021128182104734116,0.05647892698344284,0.0
1.602,hover,0.0,0.0,0.0,0.0,-0.001653789129441465,0.00045439395109947894,0.5281324646465085,-7.846276890198953e-05,-0.00014942584591158824,0.0006359554566920109,0.0013115805037180804,-0.00020985394134568705,0.056292732680015334,0.0
1.604,hover,0.0,0.0,0.0,0.0,-0.001651187713818173,0.00045397710167051293,0.5282446787820648,-7.849335927237172e-05,-0.00014792523175679684,0.0006372069695498048,0.0013007078116460643,-0.0002084247144830013,0.05610706777816461,0.0
1.606,hover,0.0,0.0,0.0,0.0,-0.0016486079793630712,0.0004535631131736298,0.5283565226445224,-7.851827031320882e-05,-0.00014640213442482442,0.0006384563450226637,0.0012898672275508964,-0.00020699424844158082,0.05592193122875524,0.0
1.608,hover,0.0,0.0,0.0,0.0,-0.0016460498610670084,0.00045315198787260436,0.5284679972884876,-7.853754185926752e-05,-0.00014485685089050748,0.0006397035816652451,0.001279059148031371,-0.00020556265051272605,0.05573732198259866,0.0
1.61,hover,0.0,0.0,0.0,0.0,-0.0016435132931380489,0.0004527437278180176,0.5285791037664685,-7.855121389676269e-05,-0.00014328967733706562,0.0006409486780658826,0.001268283964479719,-0.00020413002729338005,0.05555323899046092,0.0
1.612,hover,0.0,0.0,0.0,0.0,-0.0016409982090118615,0.0004523383348486519,0.5286898431288747,-7.855932655899803e-05,-0.00014170090914054312,0.0006421916328464927,0.0012575420630937223,-0.00020269648468285053,0.05536968120307092,0.0
1.614,hover,0.0,0.0,0.0,0.0,-0.0016385045413620832,0.00045193581059289266,0.528800216424017,-7.856192012202521e-05,-0.00014009084085443257,0.0006434324446624779,0.0012468338248890994,-0.00020126212787961365,0.05518664757112827,0.0
1.616,hover,0.0,0.0,0.0,0.0,-0.0016360322221106588,0.00045153615647013627,0.5289102246981076,-7.85590350003235e-05,-0.00013845976619448108,0.0006446711122026297,0.0012361596257121717,-0.00019982706137819126,0.05500413704531157,0.0
1.618,hover,0.0,0.0,0.0,0.0,-0.0016335811824381532,0.00045113937369221636,0.5290198689952601,-7.855071174287864e-05,-0.00013680797802367723,0.0006459076341890304,0.0012255198362528064,-0.00019839138895995706,0.0548221485762865,0.0
1.62,hover,0.0,0.0,0.0,0.0,-0.0016311513527940379,0.000450745463264833,0.5291291503574895,-7.853699102918887e-05,-0.00013513576833741972,0.0006471420093769528,0.0012149148220576228,-0.00019695521369167315,0.05464068111471391,0.0
1.622,hover,0.0,0.0,0.0,0.0,-0.001628742662906951,0.0004503544259889702,0.529238069824712,-7.851791366474755e-05,-0.00013344342824886908,0.0006483742365547587,0.0012043449435434515,-0.00019551863793140366,0.05445973361125766,0.0
1.624,hover,0.0,0.0,0.0,0.0,-0.0016263550417949287,0.0004499662624623255,0.5293466284347452,-7.849352057675299e-05,-0.00013173124797447952,0.0006496043145437974,0.001193810556011083,-0.00019408176332235118,0.05427930501659322,0.0
1.6260000000000001,hover,0.0,0.0,0.0,0.0,-0.0016239884177756102,0.00044958097308074536,0.529454827223308,-7.846385280984257e-05,-0.0001299995168197119,0.0006508322421983009,0.0011833120096592668,-0.00019264469079006586,0.05409939428141555,0.0
1.6280000000000001,hover,0.0,0.0,0.0,0.0,-0.0016216427184764122,0.0004491985580396659,0.5295626672240209,-7.842895152185227e-05,-0.00012824852316492742,0.0006520580184052792,0.0011728496495989687,-0.00019120752053972142,0.05392000035644742,0.0
1.6300000000000001,hover,0.0,0.0,0.0,0.0,-0.0016193178708446764,0.00044881901733555903,0.5296701494684058,-7.838885797960381e-05,-0.0001264785544514613,0.0006532816420844151,0.0011624238158678898,-0.00018977035205342964,0.05374112219244763,0.0
1.6320000000000001,hover,0.0,0.0,0.0,0.0,-0.001617013801157786,0.00044844235076738347,0.5297772749858863,-7.834361355471042e-05,-0.0001246898971678766,0.0006545031121879558,0.0011520348434452279,-0.00018833328408779116,0.05356275874021937,0.0
1.6340000000000001,hover,0.0,0.0,0.0,0.0,-0.0016147304350332527,0.0004480685579380407,0.5298840448037876,-7.82932597194085e-05,-0.0001228828368363978,0.0006557224277006049,0.0011416830622666982,-0.00018689641467140088,0.05338490895061823,0.0
1.6360000000000001,hover,0.0,0.0,0.0,0.0,-0.001612467697438773,0.00044769763825583576,0.5299904599473367,-7.823783804241383e-05,-0.0001210576579995231,0.0006569395876394124,0.0011313687972397944,-0.00018545984110246127,0.05320757177456074,0.0
1.6380000000000001,hover,0.0,0.0,0.0,0.0,-0.0016102255127022544,0.0004473295909359428,0.5300965214396628,-7.817739018480227e-05,-0.00011921464420681639,0.0006581545910536648,0.0011210923682592937,-0.00018402365994647335,0.053030746163032605,0.0
1.6400000000000001,hover,0.0,0.0,0.0,0.0,-0.0016080038045218083,0.00044696441500187477,0.530202230301797,-7.811195789591485e-05,-0.00011735407800187677,0.0006593674370247724,0.0011108540902230088,-0.0001825879670340101,0.052854431067097106,0.0
1.6420000000000001,hover,0.0,0.0,0.0,0.0,-0.001605802495975713,0.0004466021092869576,0.5303075875526728,-7.804158300928733e-05,-0.00011547624090948696,0.0006605781246661578,0.0011006542730477664,-0.0001811528574585654,0.052678625437903234,0.0
1.6440000000000001,hover,0.0,0.0,0.0,0.0,-0.0016036215095323416,0.0004462426724358087,0.5304125942091262,-7.796630743860629e-05,-0.00011358141342293874,0.000661786653123141,0.0010904932216856324,-0.00017971842557445213,0.052503328226694214,0.0
1.6460000000000001,hover,0.0,0.0,0.0,0.0,-0.001601460767060061,0.00044588610290581906,0.5305172512858959,-7.788617317368925e-05,-0.00011166987499153584,0.0006629930215728256,0.0010803712361403637,-0.0001782847649948145,0.05232853838481598,0.0
1.6480000000000001,hover,0.0,0.0,0.0,0.0,-0.0015993201898370929,0.00044553239896863477,0.5306215597956233,-7.780122227648722e-05,-0.00010974190400827361,0.0006641972292239582,0.0010702886114840819,-0.0001768519685921549,0.05215425486372551,0.0
