time,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,goal_x,goal_y,goal_z,u1,u2,u3,u4,u5,u6,u7,u8,u_alpha,u_beta,solve_time,dist_fx,dist_fy,dist_fz,dist_mx,dist_my,dist_mz,actual_dist_fx,actual_dist_fy,actual_dist_fz,actual_dist_mx,actual_dist_my,actual_dist_mz
3.439105272293091,0.3817700807783727,0.13969848139121366,0.9350894319076,0.9974317263585533,0.016714849450697594,-0.055410149838867426,0.042193368626739856,0.6924668472019009,0.2070052756594802,0.2295331055912815,-0.09025051472440336,-0.15520738071052523,-0.8410635248761806,0.8087039999999823,0.0,1.0,18.416927877890135,24.827253596185653,13.938526693105374,22.84476899633331,17.529066469792596,27.84580725270856,13.40250370213985,25.418554490739456,1.1471975513334471,1.0471975513333254,0.001401194000010264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.450005054473877,0.38874879475485197,0.14169579017259507,0.9374265099526086,0.997563523132426,0.016497393614457335,-0.05611975875363594,0.03801875848822834,0.6978713976479235,0.19973087813813975,0.23370780450085968,-0.09607166358359612,-0.15221772686721027,-0.8291103428295723,0.8147187499999825,0.0,1.0,18.21387363719531,24.92691849241362,13.631164358304977,22.968830443038463,17.338041516623687,27.936999800887754,13.111598836147854,25.532789856211686,1.1471975513576878,1.0471975513562415,0.0016140859999893564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.459603786468506,0.3957792659004716,0.1436203926267878,0.9397951446727638,0.9976766890696652,0.01624976318325691,-0.05681507506487403,0.0339000962956239,0.7030471145619609,0.1924602454192748,0.23686347201552826,-0.10129377978240175,-0.1491612223414192,-0.8175147330669765,0.8206659999999824,0.0,1.0,18.027507860746024,24.998841976462437,13.342227697017398,23.06345685166104,17.15357069002427,28.034257210241318,12.831492470030543,25.649413813819624,1.147197551207632,1.0471975512072658,0.0014409239999793044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4692258834838867,0.40285882060005684,0.14547248292503287,0.9421866867336157,0.9977719755960224,0.0159744097204097,-0.057495756114554875,0.02983523048530944,0.7079554699585244,0.1852090298245059,0.2391542060851957,-0.10605688653556493,-0.14608131617346004,-0.8063916847773064,0.8265442499999825,0.0,1.0,17.854525000886248,25.048791791400884,13.069051021114088,23.133065967801517,16.975124471261168,28.13452171995068,12.561998706406824,25.764218960291892,1.1471975512239148,1.0471975512224632,0.0014569889999904717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4788060188293457,0.4099845197997381,0.14725239920486663,0.9445937575579298,0.9978501025922992,0.01567345628422915,-0.0581615892198251,0.025821407089262383,0.7125699199681231,0.17799162798337723,0.24070708243140912,-0.11043511296323325,-0.14299981413927298,-0.7958565286699131,0.8323519999999827,0.0,1.0,17.68341032927327,25.111918899611904,12.802065586307442,23.210304381574016,16.80736866225561,28.21318566723982,12.305738130284496,25.854549306025408,1.147197551215101,1.047197551214429,0.001302323000004435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489731788635254,0.4171535195268275,0.14896053194245448,0.9470100335348391,0.9979117238847458,0.015350287654291065,-0.058812206350741865,0.021855992003662603,0.7168999727089398,0.1708132737587851,0.24162759769092879,-0.11417518179244694,-0.139888672961721,-0.7858996449128165,0.8380877499999826,0.0,1.0,17.513403035395264,25.18403119653948,12.540479079250792,23.29388858395608,16.647991294942162,28.271308859196665,12.060226379007698,25.924403729985073,1.1471975512254495,1.0471975512248712,0.001431446999987429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.500021457672119,0.42436304835726657,0.1505973402016144,0.9494300081009096,0.997957435161539,0.015009055439538736,-0.05944710674911193,0.017936760013337712,0.7209528830439065,0.16368082591599117,0.24199745660704508,-0.11711958351536411,-0.13671826986713345,-0.7764484740401026,0.8437499999999829,0.0,1.0,17.34640497681337,25.25351277353292,12.285515917572779,23.37515468239648,16.493821518478068,28.31631928191709,11.822602104431509,25.983037331140224,1.147197551220351,1.0471975512200207,0.0018739310000057685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.509495973587036,0.43161035558369015,0.15216338511940428,0.9518488186443868,0.9979877925069854,0.014653890798741204,-0.06006573038088955,0.014061917554304372,0.7247307226423584,0.1566044917789878,0.24188105434771975,-0.1192681297880218,-0.1334688691129813,-0.7674167631430766,0.8493372499999828,0.0,1.0,17.183984202909986,25.31229194866722,12.037963852987174,23.447157847198422,16.342856573250224,28.353994595267842,11.590984041199842,26.03632454852642,1.1471975512294523,1.0471975512289227,0.0012968460000024606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.518993854522705,0.43889266703865853,0.1536593435529194,0.954262109853795,0.998003325009249,0.014288463574906943,-0.06066754354688298,0.010229967699845794,0.7282311454968358,0.14959584335151352,0.24132912094083037,-0.12071051218218888,-0.1301370470741245,-0.7587397266865082,0.8548479999999828,0.0,1.0,17.02650524020971,25.357500326295003,11.797728926383037,23.506921447547068,16.194157104329364,28.38683443766421,11.364433444091063,26.086095056344003,1.147197551224731,1.0471975512241076,0.0013870070000052692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.52968692779541,0.4462071748005715,0.15508600271297052,0.9566659213070516,0.9980045403376472,0.01391588670723729,-0.06125208194997245,0.0064395667080797,0.7314507761912957,0.14266591600511186,0.24038114532566185,-0.12155718963486398,-0.12672933282011106,-0.7503798062250842,0.860280749999983,0.0,1.0,16.8736616773435,25.388794790228758,11.564471766286735,23.553839679423753,16.04722862766583,28.41556004509915,11.142611894636614,26.132555696701,1.1471975512399852,1.0471975512387033,0.0015461170000037328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
