time,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,goal_x,goal_y,goal_z,goal_used_x,goal_used_y,goal_used_z,u_front,u_left,u_rear,u_right,u_yaw_bias,solve_time,dist_fx,dist_fy,dist_fz,dist_mx,dist_my,dist_mz
0.029291629791259766,-1.5529260862016246e-05,6.417796670133644e-06,0.21395219481491734,0.9999999719282141,-9.053260368250705e-05,-0.00021896898931548055,-1.825968675262907e-08,-0.0008970089635062887,0.0003788397886255321,0.8720806420922924,-0.009452018826416218,-0.02223357527387782,-3.079592959265359e-06,0.0,0.0,1.0,0.0,0.0,1.0,9.044151530877638,9.103518389706247,9.124688354920185,9.06966030088817,1.3267454871326867e-06,0.001058038993505761,0.0,0.0,0.0,0.0,0.0,0.0
0.030335187911987305,-2.001430567954769e-05,8.311995613261304e-06,0.2183125980253788,0.999999955793789,-0.00011416264923482064,-0.0002745529257721774,-2.610075777333594e-08,-0.0009160565342322035,0.00039023234902340963,0.990743877299232,-0.008866176611280436,-0.02054767652284379,-3.935397675844427e-06,0.0,0.0,1.0,0.0,0.0,1.0,8.1484657074396,8.210065993832568,8.234254578062094,8.173607648844774,1.8831367517556273e-06,0.0009194860031129792,0.0,0.0,0.0,0.0,0.0,0.0
0.03141427040100098,-2.0109543533177264e-05,8.368958415250692e-06,0.2189059142014135,0.9999999571082085,-0.0001126980432188934,-0.00027033817929703963,-2.830113832330439e-08,-0.0008973366530512794,0.0003816358035209402,0.9592833498643923,-0.008577847042300637,-0.01991646531166966,-4.208856812033705e-06,0.0,0.0,1.0,0.0,0.0,1.0,8.374363234092058,8.432398016194872,8.455758526896508,8.397810969387814,2.108637612383427e-06,0.0009692379971966147,0.0,0.0,0.0,0.0,0.0,0.0
0.03250455856323242,-2.450262739252904e-05,1.0234154705343046e-05,0.22354502831356127,0.999999940361835,-0.0001334218342841377,-0.0003185513127181943,-3.967993525543333e-08,-0.0009272641101826495,0.0003967254332777822,1.0616103270750243,-0.008002610570596393,-0.01833856627399214,-5.084660592445553e-06,0.0,0.0,1.0,0.0,0.0,1.0,7.568712450310686,7.630280182254976,7.65507574196645,7.593259059553178,2.85200808718241e-06,0.0009938250004779547,0.0,0.0,0.0,0.0,0.0,0.0
0.04030561447143555,-2.4614359942442753e-05,1.0283299215120333e-05,0.22367510385407496,0.9999999397314725,-0.00013415149645979146,-0.00032021934033315446,-3.9021715777602565e-08,-0.0009125056424325943,0.00039065916583032903,1.0557919331088303,-0.007873959713458112,-0.0180133996096686,-5.2079813850658836e-06,0.0,0.0,1.0,0.0,0.0,1.0,7.657371617009394,7.717383914603559,7.741572450787444,7.681209922583356,3.085724395318268e-06,0.0011017390061169863,0.0,0.0,0.0,0.0,0.0,0.0
0.04128718376159668,-2.9176888154605724e-05,1.2236595044271978e-05,0.2289540635196191,0.9999999214623602,-0.00015383639197515323,-0.0003652528372168544,-5.2303842581318274e-08,-0.0009162356622387621,0.00039404293441280813,1.1270567101700195,-0.006981786853580151,-0.015726862234620446,-6.421917289436999e-06,0.0,0.0,1.0,0.0,0.0,1.0,7.014903752136069,7.075849118558542,7.100188417738549,7.038868004922168,4.18828192362881e-06,0.0008323719957843423,0.0,0.0,0.0,0.0,0.0,0.0
0.04247021675109863,-2.919553825363656e-05,1.2253513887184375e-05,0.22931038740492507,0.9999999238745668,-0.00015160595880544763,-0.0003595364947143812,-5.539131068546491e-08,-0.0009088101638306899,0.00039030587124601,1.1077556124346288,-0.006903514653446004,-0.015591202688529876,-6.603571800992533e-06,0.0,0.0,1.0,0.0,0.0,1.0,7.216993689937493,7.275448425836116,7.298834921706748,7.239988114351382,4.231426884425534e-06,0.0010846730001503602,0.0,0.0,0.0,0.0,0.0,0.0
0.04335618019104004,-3.370246158074965e-05,1.4186357927580433e-05,0.23475265997842126,0.9999999065035621,-0.00016866905958635577,-0.0003981753509017576,-7.263485129025339e-08,-0.0009262404869967598,0.00039888044716363035,1.1714058727717793,-0.006127119518633836,-0.013637301039402007,-7.825405239634767e-06,0.0,0.0,1.0,0.0,0.0,1.0,6.626860376456345,6.686490353338422,6.710139629861449,6.650126670779999,5.72164039738854e-06,0.000792784005170688,0.0,0.0,0.0,0.0,0.0,0.0
0.0503230094909668,-3.3762422911723185e-05,1.4213694588972992e-05,0.23483647460589147,0.9999999062086374,-0.00016896122166514343,-0.00039879169607569894,-7.21981685727254e-08,-0.000915112064528363,0.0003942372004181785,1.1664206983299477,-0.006032732152273072,-0.013404237382210232,-7.902765022230343e-06,0.0,0.0,1.0,0.0,0.0,1.0,6.747172779537019,6.804829252002298,6.827673103548467,6.769616104862721,1.3277544677721886e-06,0.001293121007620357,0.0,0.0,0.0,0.0,0.0,0.0
0.051537275314331055,-3.8337983234365e-05,1.6184880591063883e-05,0.2406685780975412,0.9999998896214343,-0.00018404304505431255,-0.0004323022883606811,-9.230759713046736e-08,-0.0009210766573073719,0.0003973683432074057,1.2107579700825737,-0.005155100918172053,-0.011255294167006026,-9.784335910534084e-06,0.0,0.0,1.0,0.0,0.0,1.0,6.27236878288498,6.329417773773462,6.351820555106998,6.294389984227392,7.63107263151644e-06,0.0010306829935871065,0.0,0.0,0.0,0.0,0.0,0.0
0.052915334701538086,-3.836780619826005e-05,1.620053630501002e-05,0.24089026445630435,0.999999892330883,-0.00018184896494558537,-0.0004269299318610674,-9.704426398115424e-08,-0.0009177111200780037,0.0003955472129279226,1.1980709416504054,-0.005156071333138365,-0.011292236919845532,-9.413746689389194e-06,0.0,0.0,1.0,0.0,0.0,1.0,6.453830266908874,6.508863508707595,6.530509222121687,6.475089742979833,-0.0001442372164522224,0.001228428998729214,0.0,0.0,0.0,0.0,0.0,0.0
0.055068016052246094,-4.2939534112503225e-05,1.816916671825222e-05,0.24681718402239552,0.999999877410255,-0.0001947415608766204,-0.0004552528806664272,-1.2000813886886225e-07,-0.0009371806054511152,0.00040401433205945633,1.2391136613238785,-0.004417638477835625,-0.009509393808633478,-3.925045577975241e-05,0.0,0.0,1.0,0.0,0.0,1.0,6.0011895867520595,6.056140454933324,6.077588237676985,6.022273212361638,1.815899682882193e-05,0.002027523994911462,0.0,0.0,0.0,0.0,0.0,0.0
0.060212135314941406,-4.2978869952973565e-05,1.818716566355348e-05,0.24687512824442445,0.999999877291261,-0.0001948551238304776,-0.0004554656112624312,-1.4423990741326537e-07,-0.000927949446536721,0.00040014906729273755,1.2347923949315274,-0.004344138283002886,-0.0093304029295832,-2.0264456693363815e-05,0.0,0.0,1.0,0.0,0.0,1.0,6.11348833417429,6.166524964844203,6.1872071445923735,6.133797765120339,-0.0002901321710016405,0.0015294390032067895,0.0,0.0,0.0,0.0,0.0,0.0
0.061524152755737305,-4.761861718565717e-05,2.0187911000017168e-05,0.25304909021908206,0.9999998642198394,-0.00020571544842975826,-0.0004787916238758272,-1.9530236482733923e-07,-0.0009405511905246269,0.00040531362048727444,1.2623299705544526,-0.0035828488793986034,-0.0075248432103971405,-4.6979094149241475e-05,0.0,0.0,1.0,0.0,0.0,1.0,5.760431866498316,5.812090400074721,5.832082558599666,5.780079534377598,6.0476405642881e-06,0.0011410070001147687,0.0,0.0,0.0,0.0,0.0,0.0
0.06305909156799316,-4.76816259055967e-05,2.021373376598985e-05,0.2531867780971967,0.999999866760565,-0.00020381219410696384,-0.0004742777384731036,-2.6210165383304077e-07,-0.0009389352584500632,0.000404426122365924,1.2537114533078824,-0.003612805636559693,-0.007616886495160422,-2.222463206816456e-05,0.0,0.0,1.0,0.0,0.0,1.0,5.918178498475115,5.968257678587102,5.987699129413297,5.937276229759257,-0.007235555995555207,0.001332371000899002,0.0,0.0,0.0,0.0,0.0,0.0
0.0643162727355957,-5.23682225374742e-05,2.223142688721272e-05,0.2594122427775033,0.9999998555368548,-0.00021291910449872567,-0.000493550057696403,-2.561696507890756e-07,-0.0009633292932058142,0.00041352439452802166,1.280133067657494,-0.0029867017651836396,-0.006121972994207083,-0.0011659852343421625,0.0,0.0,1.0,0.0,0.0,1.0,5.5290658547132265,5.578654362997001,5.597713292047896,5.547804669402265,0.00020232623607005853,0.0011272339907009155,0.0,0.0,0.0,0.0,0.0,0.0
0.07013273239135742,-5.239595601579342e-05,2.224242057609874e-05,0.2594534754282806,0.9999998555138705,-0.00021295641504800384,-0.0004935790147668647,-1.2489389161020778e-06,-0.0009553541776376195,0.0004107354711613824,1.276207556083835,-0.002923952626170246,-0.005992170113340819,-0.0004085694315695489,0.0,0.0,1.0,0.0,0.0,1.0,5.640583298464327,5.6883275517961,5.70668438899665,5.658614588690613,0.0011589718434119772,0.001196741999592632,0.0,0.0,0.0,0.0,0.0,0.0
0.07109665870666504,-5.717272690398152e-05,2.4296097931905653e-05,0.2658345132086998,0.9999998464224397,-0.00022026581008360976,-0.0005085596462053375,-2.2707801736996428e-06,-0.0009744031586885661,0.0004182957612980502,1.2922584844388791,-0.0022987783584802134,-0.00455293929827873,-0.00032803002076444175,0.0,0.0,1.0,0.0,0.0,1.0,5.395402932776086,5.441395212841197,5.458983219296872,5.412696625761337,0.0003639372740634431,0.0008319780026795343,0.0,0.0,0.0,0.0,0.0,0.0
0.07211565971374512,-5.726797180923625e-05,2.4333899382588992e-05,0.265914767850475,0.9999998485892801,-0.0002187029695403322,-0.0005049615287900288,-2.069426477215571e-06,-0.0009741730931254296,0.00041806591485944955,1.286685559255797,-0.002339904192149464,-0.004658016346324513,-0.0003872471528659757,0.0,0.0,1.0,0.0,0.0,1.0,5.4942801091072875,5.5393114324369,5.556579086933948,5.511256944541315,-0.009514267981687105,0.0009149389952654019,0.0,0.0,0.0,0.0,0.0,0.0
0.07307887077331543,-6.213768694704771e-05,2.6423079724693235e-05,0.2723203310208386,0.9999998411829408,-0.00022465500764681884,-0.000516869490684011,-3.185989265742987e-06,-0.0010008914223357016,0.0004276724980509071,1.3015537694756794,-0.0018191899494264475,-0.0034404319883047903,-0.0017057810625223005,0.0,0.0,1.0,0.0,0.0,1.0,5.229386414673855,5.273218514050656,5.289856459728739,5.245754068699013,0.0013670125806146353,0.0008578679990023375,0.0,0.0,0.0,0.0,0.0,0.0
0.07983565330505371,-6.215161952179561e-05,2.6427639445310886e-05,0.27234622444986206,0.9999998412230283,-0.00022463874059803173,-0.0005167917202335134,-4.203849548849834e-06,-0.0009962191988268994,0.00042642723824401095,1.2992688385863418,-0.0017801622193145505,-0.0033721865774020837,-0.0007727246124683571,0.0,0.0,1.0,0.0,0.0,1.0,5.360330195079646,5.402602310048646,5.418686246103105,5.376147401225811,-0.0016339772988479447,0.001172852993477136,0.0,0.0,0.0,0.0,0.0,0.0
0.08087992668151855,-6.713271551593011e-05,2.855977563653094e-05,0.2788425686427938,0.9999998358110731,-0.0002290881825252076,-0.0005252226005647487,-6.136066896438722e-06,-0.0010230909616346087,0.00043697072174867055,1.3089140683934775,-0.001294726053261372,-0.0022807178736274445,-0.0008808445895632118,0.0,0.0,1.0,0.0,0.0,1.0,5.133838849073385,5.174849872254892,5.19038163272676,5.149129219959204,0.0009402458672915556,0.0009050030057551339,0.0,0.0,0.0,0.0,0.0,0.0
0.08205819129943848,-6.726707432996864e-05,2.861249305405424e-05,0.27889079479182943,0.9999998375160983,-0.00022787444114836494,-0.0005224939950723264,-6.406352588278926e-06,-0.0010209644758257552,0.0004361934769994672,1.3040285885314893,-0.0013187948865558566,-0.002343968663561533,-0.0007195975817568873,0.0,0.0,1.0,0.0,0.0,1.0,5.235844084434009,5.27592183093083,5.291158645616761,5.250840081829024,-0.0071944911104873804,0.0010718179983086884,0.0,0.0,0.0,0.0,0.0,0.0
0.08301711082458496,-7.236126428005316e-05,3.078957421530556e-05,0.285386510335177,0.9999998335730325,-0.00023123090381995876,-0.0005285123421674252,-7.802611866380478e-06,-0.001053881374304042,0.00044870107625446495,1.3130974943748066,-0.0009199376710250402,-0.0014349158081880743,-0.0016645862857058592,0.0,0.0,1.0,0.0,0.0,1.0,5.010184520529421,5.049356967813659,5.064140684888549,5.024744633477871,0.001959898687786458,0.0008689840033184737,0.0,0.0,0.0,0.0,0.0,0.0
0.09006237983703613,-7.238197193521506e-05,3.079673396530214e-05,0.2854099771945472,0.9999998335643026,-0.00023124231210003003,-0.0005285064755645906,-8.903127379836126e-06,-0.0010494659571738518,0.00044728368005471174,1.3109885319797772,-0.000884319535205335,-0.0013689010723860195,-0.0010346398853445674,0.0,0.0,1.0,0.0,0.0,1.0,5.129366687703678,5.167164520205835,5.181470344428426,5.143450813623954,-0.003625425744336176,0.0013600740057881922,0.0,0.0,0.0,0.0,0.0,0.0
0.09116482734680176,-7.762930172108431e-05,3.3033152365575696e-05,0.29196491985444606,0.9999998312097158,-0.00023345177400143946,-0.0005319293061180774,-1.1490103714460822e-05,-0.0010808756558956176,0.000459696809105253,1.3156072468390345,-0.000507756817979304,-0.0005364216068254449,-0.0012514603893591715,0.0,0.0,1.0,0.0,0.0,1.0,4.9253709776523324,4.962193285379986,4.976070294987983,4.9390469286712815,0.0016350319077751713,0.0009311879985034466,0.0,0.0,0.0,0.0,0.0,0.0
0.09262704849243164,-7.778635021469315e-05,3.3095218010828405e-05,0.29198801342874237,0.9999998325275556,-0.00023251006235945284,-0.0005298482415298901,-1.203213860593344e-05,-0.0010779725896134455,0.00045872616340800567,1.3113969452160545,-0.0005219093264495385,-0.0005773247068269885,-0.0009480998951137131,0.0,0.0,1.0,0.0,0.0,1.0,5.040644294644769,5.076434197208409,5.089961818532231,5.053971325948676,-0.005794931189787393,0.0013453700084937736,0.0,0.0,0.0,0.0,0.0,0.0
0.09364104270935059,-8.316169783134952e-05,3.5383995599382196e-05,0.2985239466467077,0.9999998313742532,-0.0002338493786088974,-0.0005313941715792637,-1.3644337719012424e-05,-0.0011158738714821257,0.00047351632078344906,1.3164806824061503,-0.00022708127758581356,7.498188618286473e-05,-0.0017010669143545502,0.0,0.0,1.0,0.0,0.0,1.0,4.828430844225392,4.863757636220001,4.8770461858161385,4.841533748697856,0.0024113048720793,0.0009077290014829487,0.0,0.0,0.0,0.0,0.0,0.0
0.09896707534790039,-8.318703246800523e-05,3.539281054174327e-05,0.2985457731920407,0.9999998313239815,-0.00023388147302998177,-0.0005314423362777335,-1.4849533741827035e-05,-0.0011106973495187784,0.00047168245212758034,1.3141159300612306,-0.00018822767888678827,0.00015583584731968837,-0.0012301445695931613,0.0,0.0,1.0,0.0,0.0,1.0,4.951492117862054,4.985436598885038,4.9982410108157875,4.964110139689711,-0.00499092744508496,0.0009093479893635958,0.0,0.0,0.0,0.0,0.0,0.0
0.09994935989379883,-8.874051921559913e-05,3.775122280238117e-05,0.30511635284234684,0.9999998313703853,-0.00023435040198419035,-0.0005310534590048638,-1.792523584517954e-05,-0.001145326210479228,0.00048548223859689726,1.3150135134506118,9.868899086687693e-05,0.0007777253629155885,-0.0015074326778998606,0.0,0.0,1.0,0.0,0.0,1.0,4.766207921642428,4.799507938546688,4.812024151275565,4.778556079482175,0.0023628038836043938,0.0008471780020045117,0.0,0.0,0.0,0.0,0.0,0.0
0.10170960426330566,-8.891366352040136e-05,3.7820221734727754e-05,0.30512084075929374,0.9999998323499925,-0.00023363271893631364,-0.0005294989082587668,-1.8618438420876077e-05,-0.0011417689390808869,0.00048433309095122456,1.3113238084359318,9.427022375475754e-05,0.0007602957009576411,-0.0011122348940768045,0.0,0.0,1.0,0.0,0.0,1.0,4.896131463660834,4.928371682316861,4.940528319105916,4.908119165545783,-0.005111498485247118,0.0016511380090378225,0.0,0.0,0.0,0.0,0.0,0.0
0.10276913642883301,-9.46047218588141e-05,4.023614145125552e-05,0.3116590112764,0.9999998333491076,-0.00023340711009164843,-0.0005276421660570969,-2.0411345873246074e-05,-0.0011831669832726352,0.0005007664117265551,1.3136395627875526,0.0003054605990848192,0.0012137240449623837,-0.001785312703237583,0.0,0.0,1.0,0.0,0.0,1.0,4.697555646347329,4.729733414305761,4.741833809439446,4.709499918122482,0.002845032593018465,0.0009133279963862151,0.0,0.0,0.0,0.0,0.0,0.0
0.10935163497924805,-9.463379018785796e-05,4.024627641332724e-05,0.3116798234197438,0.9999998332581035,-0.00023345846950127984,-0.000527739283631846,-2.172916988498467e-05,-0.0011774715099579771,0.0004986579982966784,1.3110170195415074,0.00034639878114922705,0.0013023453320061189,-0.001382933544856942,0.0,0.0,1.0,0.0,0.0,1.0,4.8237988175738655,4.854607256834581,4.866220260380159,4.835252815868785,-0.0050303287672796865,0.0009986549994209781,0.0,0.0,0.0,0.0,0.0,0.0
0.11038517951965332,-0.00010052114773764785,4.273956640481063e-05,0.31823490851745134,0.9999998350917478,-0.00023259057737198477,-0.00052448424679985,-2.51868062586364e-05,-0.0012142958353735466,0.0005135214149800721,1.309323147870406,0.0005621871704054556,0.0017602510178849672,-0.001648153787821392,0.0,0.0,1.0,0.0,0.0,1.0,4.650281924674646,4.680753021879858,4.6922101990697564,4.6615963697932585,0.002882353816878314,0.0008689579990459606,0.0,0.0,0.0,0.0,0.0,0.0
0.11168265342712402,-0.0001007052693647257,4.28138834882276e-05,0.3182264391590959,0.9999998357999142,-0.0002320507316944209,-0.000523339649289123,-2.5849839310189792e-05,-0.001210168554152911,0.0005121464258057771,1.3059606258422112,0.000566078052293684,0.0017637759497188218,-0.001245632149636754,0.0,0.0,1.0,0.0,0.0,1.0,4.782727250240948,4.812133782093067,4.82322446745346,4.793672847430458,-0.00524918370136012,0.0011765100061893463,0.0,0.0,0.0,0.0,0.0,0.0
0.11268877983093262,-0.00010673547572938708,4.536774067138501e-05,0.32473942967816594,0.9999998383753317,-0.00023062460122524566,-0.0005189219208399475,-2.7957894727230178e-05,-0.0012533181736245867,0.0005294373253654074,1.3059859557377753,0.000713302050206415,0.002070816194556362,-0.0019267890556380095,0.0,0.0,1.0,0.0,0.0,1.0,4.59524279089293,4.624874095751976,4.6360311974698005,4.606265937209305,0.0033884524454129896,0.0008934429934015498,0.0,0.0,0.0,0.0,0.0,0.0
0.11958909034729004,-0.00010676665429225043,4.537866142205021e-05,0.32475910762425136,0.9999998382513484,-0.00023069075434508277,-0.0005190567687410357,-2.931081636161766e-05,-0.0012475972832079053,0.0005273359046472902,1.3033695712103455,0.0007545262620047388,0.002160233829899154,-0.001508444928603109,0.0,0.0,1.0,0.0,0.0,1.0,4.725654547330812,4.753949775751171,4.764629958848695,4.7361964750789065,-0.005005130094895506,0.0012880720023531467,0.0,0.0,0.0,0.0,0.0,0.0
0.12060880661010742,-0.00011300464070828995,4.8015340945286665e-05,0.3312759554803031,0.9999998413557067,-0.00022880232327286088,-0.0005136571102778815,-3.308219483245632e-05,-0.0012856315605031532,0.0005428550304303395,1.2997324510679604,0.0009146666585505591,0.0024923537435559027,-0.0017616834613408644,0.0,0.0,1.0,0.0,0.0,1.0,4.561425617624862,4.589647518927108,4.600283443681785,4.571937798932411,0.003346106231900011,0.000867177004693076,0.0,0.0,0.0,0.0,0.0,0.0
0.1219482421875,-0.00011319481209476619,4.809293657420191e-05,0.33125776987959116,0.999999841852228,-0.00022840161939465748,-0.0005128269684078646,-3.371527479923088e-05,-0.0012810944073399862,0.0005413147779204812,1.2966181106108943,0.0009253256403481903,0.002512804711153126,-0.001354813718964623,0.0,0.0,1.0,0.0,0.0,1.0,4.69479747481883,4.721955237083581,4.732218984771849,4.704933923269032,-0.005150357009572863,0.0012061199959134683,0.0,0.0,0.0,0.0,0.0,0.0
0.12295079231262207,-0.00011957759836565029,5.079180920125502e-05,0.3377252887303603,0.9999998455289826,-0.00022606024247795334,-0.0005064944454847666,-3.608538077857759e-05,-0.001325030371296044,0.0005590740098880536,1.2948863534314958,0.0010230881629879048,0.0027081380943899938,-0.002022639886567562,0.0,0.0,1.0,0.0,0.0,1.0,4.516334727231482,4.5439497379089495,4.554378962274531,4.526646536324864,0.0038220498485818308,0.000905309003428556,0.0,0.0,0.0,0.0,0.0,0.0
0.12966632843017578,-0.00011961012027590081,5.0803243974111856e-05,0.33774403603758396,0.9999998453774607,-0.00022613816901923244,-0.0005066598736977292,-3.744804733167478e-05,-0.0013193460711284012,0.0005569984095291472,1.2922977954272274,0.0010642399423036034,0.0027983799698365554,-0.0016044035677576104,0.0,0.0,1.0,0.0,0.0,1.0,4.648652392777982,4.674967245792696,4.684928791156777,4.658491117013572,-0.00480200767671022,0.0011798799969255924,0.0,0.0,0.0,0.0,0.0,0.0
0.13074588775634766,-0.00012620685063154281,5.3588236021757595e-05,0.3442055250147201,0.9999998493374314,-0.00022347527536480428,-0.0004996649315131681,-4.145928966159763e-05,-0.001357798400079832,0.0005728371312149292,1.2871673587710888,0.0011814511047970903,0.0030349936352573855,-0.0018396006908522123,0.0,0.0,1.0,0.0,0.0,1.0,4.492391293914951,4.518842042216716,4.528847298272883,4.502286885481825,0.0037069493060179516,0.0009577800083206967,0.0,0.0,0.0,0.0,0.0,0.0
0.1321117877960205,-0.00012639911227629999,5.36674296301865e-05,0.3441798728314394,0.9999998496737162,-0.0002231819274379955,-0.0004990735413781621,-4.204726768108196e-05,-0.0013530050765530714,0.000571187567082485,1.284255125135312,0.001197174114040707,0.0030685385978589438,-0.0014391562783110995,0.0,0.0,1.0,0.0,0.0,1.0,4.625528723667972,4.65092346805384,4.660552819364444,4.635043958916471,-0.004766200643884786,0.0012660580105148256,0.0,0.0,0.0,0.0,0.0,0.0
0.13322949409484863,-0.00013314017104143152,5.651511964493671e-05,0.3505865872889371,0.9999998540736493,-0.00022014807897079543,-0.0004913190343997519,-4.464426437223822e-05,-0.0013969842048155027,0.0005891093518216873,1.2811469500804933,0.0012572435255890097,0.003178956841896472,-0.0020666113722200537,0.0,0.0,1.0,0.0,0.0,1.0,4.45543347163413,4.481417953902457,4.491260871261688,4.465171483425737,0.004099620789748138,0.001016882000840269,0.0,0.0,0.0,0.0,0.0,0.0
