dist_fx,dist_fy,dist_fz,dist_mx,dist_my,dist_mz
0.0,0.0,0.0,0.0,0.0,0.0
-0.7476385560658952,-1.6494412127597018,6.27533805418735,0.2542175821619745,0.2807000269866881,-0.002604597204995264
0.5396978293903557,2.137117135663098,12.348860216685889,-0.09454970383609897,-0.07790979019150225,0.0232831501149014
-1.8350385435816121,-1.7407692415985234,19.332757482784718,0.17587871161368004,0.2865548165023445,-0.3254637860224119
-5.532998045556052,2.101581709819493,13.887382278263994,-0.12772367625801784,-0.3407571640757314,0.13601751309300983
-2.0666653870011453,-1.7730680081158152,8.36974188043101,0.16046504535398226,0.19663492826507617,-0.37706786000380843
-1.852535022461716,2.162246976994643,13.691819220480665,-0.19963518085193646,0.9402043055903426,0.1859091488256921
-5.763136112226448,-1.7162557474131344,10.905294808402036,0.12113469036808946,0.5138902141999843,-0.45797477096443123
-1.4915248201042597,2.1163957836471172,10.520618735986545,-0.16698530183698465,1.0527625826405649,-0.13303381569603523
-3.7813982489338085,-1.771941921681266,5.2485166112142885,0.1347063115137913,1.444271015136291,-0.47803012652435833
0.29843917859056934,1.977020925497154,0.0001756010980681566,0.11047507051957867,1.0777064190705958,-0.017480510158434024
-3.2157271281594295,-1.9902168236029758,-5.279386749443685,0.3775782326505239,0.7838845906157833,0.41060267118639626
0.7574690803518054,1.8339201573942145,-10.70734721885524,0.006101015317258257,0.6229351485618186,0.8238823762192685
-2.5121676418684613,-2.0428207510212357,-16.065850498699675,0.2175150201770699,0.4165313051407398,0.3394714197404208
1.625758050317816,1.8282872398667023,-21.311428410829254,-0.1020213481330773,0.5099097979799747,0.7950453976111468
0.06152320136782823,-2.0187343348676023,-26.445346744496188,0.1748913948256484,0.8369949854310843,0.26859662121841676
3.6747313009037446,1.8509502685820145,-30.790087838976934,-0.1316595048987145,0.3736332339212589,0.4847617473375884
0.26050822720541983,-1.9951356817806258,-34.5757512749712,0.1529367990578608,0.13447151717937725,0.030756636994861822
4.423632450020126,1.8732175613046567,-38.165707449935375,-0.14995174841536896,0.40822731123029954,0.4534826121225212
1.6631466500604994,-1.9743915336261173,-41.60097561516387,0.1396356075521841,0.20171733884310625,-0.03295327997923781
5.633038542568467,1.8929131463710387,-40.16403672014806,-0.16046534091662276,-0.11019624970840129,0.3955803918370165
2.33573608450089,-1.9558715102990238,-44.41485284193809,0.13197323814898015,0.2385467753147095,-0.08571568733436921
6.421923437214673,1.9099447564356695,-41.77398163129458,-0.16610056986329846,-0.11543466060082445,0.35431612068330065
3.0124170584793735,-1.940232516955727,-45.99519213959764,0.12797892845591885,0.18167956195830395,-0.12878288030371315
7.152299200225941,1.9240591686484478,-43.992213114112715,-0.16865795462473684,-0.1034423173906748,0.32278129638522696
3.794084028159142,-1.9277800862649221,-47.97085683430375,0.1267059817624907,0.21390750298029368,-0.1586103891276785
7.92174474997109,1.9349159369054014,-44.551802123607274,-0.16899382075598549,-0.09621281984721992,0.29813287144987516
4.578431989887321,-1.9185749531484693,-48.75092168585845,0.1271686940801992,0.2233804920104604,-0.1819165658509086
8.689183348752701,1.9425584843152186,-45.17616388973418,-0.16795998036569748,-0.10754657651022546,0.2786359713112943
5.234480242702638,-1.9122226184085933,-49.22363692042085,0.12842353811414378,0.1585292487359723,-0.19447287318551276
9.352651596595434,1.9476369360239314,-45.69006826721812,-0.1665032258437048,-0.12770008907122046,0.26754788551341036
5.842078913832231,-1.908659105624114,-49.897914633204174,0.13002420552665578,0.09210433752146348,-0.21236758778876721
9.835283016724375,1.94925382520407,-46.70064755993239,-0.16478894787048282,-0.22807296794635787,0.2341671913617615
6.138225616060896,-1.9088704512550672,-50.10909022401546,0.13206633664560716,0.1767677463044666,-0.23732336137316346
