time,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,goal_x,goal_y,goal_z,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10
0.13937950134277344,0.7037828888662333,-0.006486243328147115,1.2097327148791182,0.8461899443683782,0.1683692976553514,0.10955114286670498,0.4935715801719997,0.47748514501102146,-0.06040308344632811,-0.07056834992775687,2.020651868776722,-0.25138386559920195,0.15312136484670288,0.9904614256966534,0.13779029068462242,1.0,5.842939263703245,24.0,7.582121449672593,20.73992993473719,5.842939263703245,24.0,7.582121449672593,20.73992993473719,2.07,1.07
0.14987730979919434,0.7087215863068533,-0.007139867279295515,1.2091885978954917,0.8443065738138247,0.17705141008855937,0.11321311031720982,0.4929320432399562,0.493869744062002,-0.06536239511483996,-0.05441169836264283,1.9082941130520275,-0.21757874464973245,0.1445984174591307,0.9900236577165598,0.14090123193756698,1.0,5.674198209477009,24.0,7.1698515007958115,19.942705718108698,5.674198209477009,24.0,7.1698515007958115,19.942705718108698,2.07,1.07
0.15918779373168945,0.7138157672064956,-0.007837241237869443,1.2087346437894182,0.8424175989265715,0.18534981235549478,0.11683144289221002,0.4922686766698634,0.5094180899642349,-0.06973739585739286,-0.045395410607357876,1.8399333845491745,-0.1878346251986212,0.1339836279466489,0.9895761186026533,0.1440107825522364,1.0,5.544761384042007,24.0,6.8287205112535725,18.19124509616924,5.544761384042007,24.0,6.8287205112535725,18.19124509616924,2.07,1.07
0.1698470115661621,0.7190462791548672,-0.008571307272907466,1.208272345146272,0.8404850403437402,0.19352782776370245,0.12054533435058722,0.4915289403542283,0.5230511948371582,-0.07340660350380233,-0.04622986431461543,1.8324580200244003,-0.16169422492651175,0.1190519697834176,0.9891188127719641,0.14711891183862155,1.0,5.491623272511272,24.0,6.571349026552853,18.683127503351216,5.491623272511272,24.0,6.571349026552853,18.683127503351216,2.07,1.07
0.17930173873901367,0.7244154066340522,-0.009333369100819462,1.2078025157394199,0.8385234240920688,0.20153527905534668,0.12431295479798547,0.4907222104351821,0.5369127479185035,-0.07620618279119963,-0.04698294068520865,1.8118074805330184,-0.1377871870644311,0.10445508595710265,0.9886517447379164,0.1502255891207412,1.0,5.473311622997152,24.0,6.262031900519642,18.71163911847303,5.473311622997152,24.0,6.262031900519642,18.71163911847303,2.07,1.07
0.18993544578552246,0.7299204108130484,-0.01011475492916608,1.2073079081135478,0.8365367677004649,0.2093868890508072,0.12812665787006997,0.48984377766991216,0.5505004178996159,-0.07813858283466173,-0.04946076258721238,1.7929861031330467,-0.11703120222972749,0.08915542052929219,0.988174919110283,0.1533307837369447,1.0,5.456487809399553,24.0,5.967039225148952,18.830108939620203,5.456487809399553,24.0,5.967039225148952,18.830108939620203,2.07,1.07
0.19970273971557617,0.7355595378341782,-0.01090637864121231,1.2067766666863244,0.8345310438307656,0.21708406702252805,0.1319736599316083,0.4888920103785177,0.5639127021129777,-0.07916237120462317,-0.053124142722330875,1.773087627636075,-0.09891269421378507,0.07340194984486273,0.9876883405951402,0.15643446504021488,1.0,5.448535055068182,24.0,5.6699653258641325,18.928798630172167,5.448535055068182,24.0,5.6699653258641325,18.928798630172167,2.07,1.07
0.20911383628845215,0.7413307541830395,-0.011699005331889898,1.2061976001020367,0.832511637611699,0.22463053933783855,0.13584363360422608,0.48786473663002217,0.5771216348861332,-0.07926266906775878,-0.05790665842878194,1.752766234954956,-0.08325970663241986,0.05716187003964297,0.9871920139948218,0.15953660239847028,1.0,5.447953305957157,24.0,5.371717636512996,19.03113096155215,5.447953305957157,24.0,5.371717636512996,19.03113096155215,2.07,1.07
0.21966290473937988,0.7472320565694404,-0.012483345817263349,1.2055610795947782,0.830483916520147,0.2320290387008379,0.13972685767360746,0.4867600998906785,0.5901302386400876,-0.07843404853734512,-0.06365205072585632,1.7318958636596287,-0.06986484694728881,0.040476305974051476,0.9866859442078707,0.16263716519486748,1.0,5.455003467367112,24.0,5.069831132248293,19.130745898446435,5.455003467367112,24.0,5.069831132248293,19.130745898446435,2.07,1.07
0.23044538497924805,0.7532613896529591,-0.013250178276067724,1.2048586721953416,0.8284530777631854,0.23928216750625877,0.1436145507816547,0.4855763617207874,0.6029333083518708,-0.07668324588043746,-0.07024073994366783,1.7105397386575563,-0.05855391780954235,0.023371278594466666,0.9861701362289915,0.16573612282810354,1.0,5.469836139016792,24.0,4.762596718433825,19.228392744218723,5.469836139016792,24.0,4.762596718433825,19.228392744218723,2.07,1.07
0.23977899551391602,0.7594166529596879,-0.01399045253939142,1.2040830706673715,0.8264241728536157,0.24639225498489062,0.1474986858287935,0.48431196649004865,0.615526330672883,-0.07402742633236972,-0.07756015279701144,1.6887169505057116,-0.04916733259784106,0.005880851967653415,0.9856445951490008,0.16883344471271763,1.0,5.492888200773223,24.0,4.448137764644692,19.322967565759512,5.492888200773223,24.0,4.448137764644692,19.322967565759512,2.07,1.07
0.24927878379821777,0.7656956760452763,-0.014695390231777234,1.2032279513386483,0.8244020840366881,0.2533614637621535,0.15137195459745498,0.48296553073445286,0.6279023085588421,-0.07049376923858121,-0.08551193287230881,1.6664628042008198,-0.0415613148988408,-0.011960045372381736,0.9851093261547768,0.17192910027939326,1.0,5.524796379901264,24.0,4.124625185195414,19.41389668863519,5.524796379901264,24.0,4.124625185195414,19.41389668863519,2.07,1.07
0.259610652923584,0.7720962000178667,-0.01535657751578368,1.202287863309812,0.8223914385313905,0.2601918428750513,0.15522766408192568,0.4815359789623459,0.6400523972590358,-0.06611872840064459,-0.0940088028836466,1.6438120596573784,-0.035604546847506635,-0.03008300865944904,0.9845643345292083,0.17502305897525972,1.0,5.566330715714843,24.0,3.7902880125533525,19.498949345137603,5.566330715714843,24.0,3.7902880125533525,19.498949345137603,2.07,1.07
0.26902294158935547,0.7786158314832398,-0.01596605542688487,1.2012580681936487,0.8203965200186922,0.266885559438941,0.1590597899700549,0.48002253209496953,0.6519631465373044,-0.06094779111011933,-0.10297951161633184,1.620848171130048,-0.031175906789851934,-0.048412254242117196,0.9840096256511427,0.17811529026419373,1.0,5.618428523840939,24.0,3.4434631082271414,19.577196391348636,5.618428523840939,24.0,3.4434631082271414,19.577196391348636,2.07,1.07
0.27941179275512695,0.7852520212765525,-0.01651640075397985,1.2001344473596325,0.8184212743584458,0.27344492312672386,0.16286296551783883,0.4784246504481705,0.6636189793312667,-0.05503453270949804,-0.11236208340162229,1.5976594992128288,-0.02816025197171772,-0.06688386126623069,0.9834452049953327,0.1812057636271209,1.0,5.682280480436971,24.0,3.0823856028295364,19.648505530894596,5.682280480436971,24.0,3.0823856028295364,19.648505530894596,2.07,1.07
0.2900102138519287,0.7920020625422887,-0.01700079636564868,1.198913450366467,0.8164693140635102,0.27987232646393134,0.16663240653743264,0.4767420488732589,0.6750041265736249,-0.04843956116688298,-0.12209969931656504,1.5743171598136725,-0.026447131622695626,-0.08543279413490151,0.9828710781323823,0.1842944485623168,1.0,5.75928966864374,24.0,2.705154697332619,19.71214743392612,5.75928966864374,24.0,2.705154697332619,19.71214743392612,2.07,1.07
0.2995929718017578,0.7988630859481103,-0.01741309099746205,1.197592029703632,0.8145438967023483,0.2861702421741247,0.17036394489231324,0.4749746931360524,0.6861023405821665,-0.04122946318133698,-0.13214206628349298,1.5508968046111486,-0.025918603332035377,-0.10399740293230289,0.9822872507286918,0.18738131458570806,1.0,5.851595391182765,24.0,2.3092308087247586,19.767745232488437,5.851595391182765,24.0,2.3092308087247586,19.767745232488437,2.07,1.07
0.30906033515930176,0.8058320660665143,-0.017747862696070232,1.1961676052854595,0.8126479385762057,0.29234118010804133,0.17405401648876484,0.473122776544325,0.6968980118403918,-0.03347716986081811,-0.1424424418172444,1.5274663626712908,-0.026455172526422103,-0.12252491516427558,0.9816937285464021,0.19046633123117326,1.0,5.961796802824834,24.0,1.8916548374314957,19.815141276268292,5.961796802824834,24.0,1.8916548374314957,19.815141276268292,2.07,1.07
0.31975674629211426,0.8129057965892859,-0.018000514943143645,1.1946380150387501,0.8107840881635934,0.2983878064884701,0.1776995654440268,0.4711865275670932,0.7073730522771549,-0.025265224707341265,-0.1529590246709419,1.504106877315776,-0.027976961910009698,-0.1409939679293428,0.9810905174433374,0.19354946805084358,1.0,6.091164856810201,24.0,1.4508554814105783,19.856244989833357,6.091164856810201,24.0,1.4508554814105783,19.856244989833357,2.07,1.07
0.32907748222351074,0.8200808972675095,-0.018167343646788226,1.1930015086182368,0.8089548033864341,0.304312813483944,0.18129803938698397,0.4691661310686641,0.717510067822372,-0.016682870364458133,-0.16365064205132387,1.4808764314994771,-0.030399606473942253,-0.159409587854569,0.9804776233729477,0.19663069461540333,1.0,6.241528723701306,24.0,0.984687156115863,19.89355690880444,6.241528723701306,24.0,0.984687156115863,19.89355690880444,2.07,1.07
0.3396027088165283,0.8273539126638747,-0.0182455624840552,1.1912568516153221,0.8071624779236523,0.31011849178543377,0.18484719577878367,0.4670618476150654,0.7273015396365151,-0.007821883726697308,-0.17446570029147837,1.457734183849514,-0.03362747064945345,-0.17777509392493862,0.9798550523842503,0.19970998051439023,1.0,6.415485057839307,24.0,0.49002657970318353,19.926186193817344,6.415485057839307,24.0,0.49002657970318353,19.926186193817344,2.07,1.07
0.34896230697631836,0.8347213339638166,-0.018233335812172013,1.1894032904743588,0.8054094495356534,0.31580683038527424,0.18834522644399435,0.46487389704783827,0.7367421299941966,0.0012226671883184305,-0.18535611409633748,1.4346711806363588,-0.03756200539487466,-0.19611961031272204,0.9792228106217693,0.20278729535649564,1.0,6.616252755437818,24.0,0.0,19.95561037152632,6.616252755437818,24.0,0.0,19.95561037152632,2.07,1.07
0.35944581031799316,0.8421796742328524,-0.018129793308448345,1.1874405855176995,0.80369804256607,0.3213794306432345,0.19179075988373223,0.4626024452573933,0.7458340269035773,0.010354250372366895,-0.19627049566593363,1.411662917680094,-0.04209953087295867,-0.2144839528018414,0.9785809043254756,0.20586260876986442,1.0,6.8477488562591615,24.0,0.0,19.983363613291203,6.8477488562591615,24.0,0.0,19.983363613291203,2.07,1.07
0.37059473991394043,0.8497253561613031,-0.017935007222599223,1.1853688739828692,0.8020309503467573,0.32683805505611613,0.1951814092250973,0.4602471704920289,0.7545681928450659,0.019478608584912262,-0.2071711534830425,1.3886309873682594,-0.04746414093005393,-0.23290192854202257,0.9779293398307254,0.20893589040239477,1.0,7.099691371162496,24.0,0.0,20.008870237123062,7.099691371162496,24.0,0.0,20.008870237123062,2.07,1.07
0.3798384666442871,0.8573544973164393,-0.017649868369521968,1.1831883780736616,0.8004113740658025,0.33218498674404856,0.19851332670425292,0.45780697457417774,0.7629141155136286,0.02851388530772555,-0.2180495909207601,1.3655170523441567,-0.05400982345674627,-0.2514186260084737,0.9772681235681971,0.21200710992203764,1.0,7.355633867535202,24.0,0.0,20.03280801698682,7.355633867535202,24.0,0.0,20.03280801698682,2.07,1.07
0.389148473739624,0.8650628911752593,-0.01727590698640744,1.1808993039079017,0.7988428596856383,0.3374224651449554,0.201782019104473,0.45528033376250315,0.7708393858819979,0.037396138311453025,-0.22890741657599203,1.3422457579678724,-0.061879824830507496,-0.2700774141180267,0.9765972620638284,0.21507623701709633,1.0,7.607785540368653,24.0,0.0,20.055130221900313,7.607785540368653,24.0,0.0,20.055130221900313,2.07,1.07
0.39948391914367676,0.8728460280811826,-0.016815181671780446,1.178501811021986,0.7973291974831996,0.34255244477476365,0.20498281193617596,0.45266546171578936,0.7783136905923346,0.04607253146269929,-0.23974928859156888,1.318746726251729,-0.0711075606318973,-0.2889247983501022,0.9759167619387512,0.21814324139652544,1.0,7.853159236222773,24.0,0.0,20.07605500772891,7.853159236222773,24.0,0.0,20.07605500772891,2.07,1.07
0.40886712074279785,0.8806991544351023,-0.01627020174508191,1.1759960387098596,0.7958743791623152,0.34757645915626617,0.20811104412533024,0.44996041042124785,0.7853126353919634,0.05449799266985341,-0.25057723121265574,1.2949449189356947,-0.08167582775667866,-0.3080057543406258,0.9752266299092273,0.22120809279022996,1.0,8.091225737175776,24.0,0.0,20.095511835204633,8.091225737175776,24.0,0.0,20.095511835204633,2.07,1.07
0.4192967414855957,0.8886173363977528,-0.015643871257152202,1.1733821424327175,0.7944825771194812,0.35249559077668335,0.2111621434423545,0.4471631048212904,0.7918181962650499,0.0626330487929708,-0.26138962771420576,1.2707676722504728,-0.09355085612464764,-0.3273649045415895,0.9745268727865811,0.224270760949364,1.0,8.322536086579518,24.0,0.0,20.113441209981517,8.322536086579518,24.0,0.0,20.113441209981517,2.07,1.07
0.4297158718109131,0.8965955253404979,-0.014939442293283792,1.1706603344384663,0.7931581390015152,0.3573104712978066,0.2141316280193754,0.44427135797659245,0.7978188942745145,0.07044289638684098,-0.2721807994251204,1.2461424847577418,-0.10669874582789902,-0.3470449068194409,0.973817497477133,0.22733121564662917,1.0,8.548018755525504,24.0,0.0,20.12964271159595,8.548018755525504,24.0,0.0,20.12964271159595,2.07,1.07
0.4390995502471924,0.9046286147385645,-0.014160474297728865,1.1678309164186162,0.7919055853861553,0.3620213066570792,0.21701508519290183,0.4412828686446261,0.8033089398066536,0.0778967995554927,-0.2829418019850006,1.220999434671385,-0.12109260428513467,-0.3670868164449211,0.9730985109821306,0.23038942667657328,1.0,8.768652373145565,24.0,0.0,20.143877719331513,8.768652373145565,24.0,0.0,20.143877719331513,2.07,1.07
0.4497263431549072,0.912711488942232,-0.013310796622706947,1.1648943049568798,0.7907296086819376,0.36662790391654587,0.21980814020906764,0.4381952162236617,0.8082874203667542,0.0849677675021918,-0.2936611461736465,1.195270597303039,-0.13671448303684158,-0.3875296103966571,0.9723699203976808,0.23344536385588804,1.0,8.985346862511673,24.0,0.0,20.155829063151685,8.985346862511673,24.0,0.0,20.155829063151685,2.07,1.07
0.4591245651245117,0.9208390619864321,-0.012394474467164735,1.1618510485223645,0.7896350704241388,0.37112969954515357,0.22250642697720405,0.43500585240388256,0.812757304420012,0.09163221555422119,-0.3043256434515288,1.1688907509165996,-0.15355528035184957,-0.40841042379135684,0.9716317329146782,0.23649899702370725,1.0,9.198912142580351,24.0,0.0,20.1651399255355,9.198912142580351,24.0,0.0,20.1651399255355,2.07,1.07
0.4696230888366699,0.9290063079051613,-0.011415778062542226,1.1587018381348388,0.7886269972535921,0.3755257832151272,0.22510556146271515,0.4317120933469488,0.8167245918729146,0.0978696404622509,-0.3149210387525697,1.1417970216751607,-0.1716137716375359,-0.4297645313114821,0.9708839558187353,0.23955029604190436,1.0,9.410064509238243,24.0,0.0,20.17140426644093,9.410064509238243,24.0,0.0,20.17140426644093,2.07,1.07
0.479079008102417,0.9372082829389811,-0.010379155545760762,1.1554475126269095,0.7877105753069961,0.3798149179575313,0.22760111938871072,0.4283111113424932,0.8201975033819798,0.10366225167814644,-0.32543255079293626,1.1139288793721314,-0.1908955259243563,-0.45162559721557627,0.9701265964901102,0.2425992307953899,1.0,9.61944117569891,24.0,0.0,20.174182563199267,9.61944117569891,24.0,0.0,20.174182563199267,2.07,1.07
0.48960065841674805,0.9454401409090791,-0.009289209506576924,1.1520890600764682,0.7868911434910887,0.38399555525085943,0.2299886171077728,0.42479992684053736,0.8231857970098014,0.10899460391838385,-0.33584525504413976,1.08522773548825,-0.21141184641191602,-0.4740258451769579,0.9693596624036337,0.24564577119240877,1.0,9.82761590063021,24.0,0.0,20.173000037528297,9.82761590063021,24.0,0.0,20.173000037528297,2.07,1.07
0.4990553855895996,0.9536971424748519,-0.00815067719908471,1.1486276163070743,0.7861741857501209,0.3880658455943273,0.23226349548708247,0.42117540028759626,0.8257001565772825,0.11385323074922137,-0.3461443769393752,1.0556366325757176,-0.23317884706138167,-0.49699632915137476,0.9685831611286356,0.24868988716483717,1.0,10.035111293212173,24.0,0.0,20.16735288732437,10.035111293212173,24.0,0.0,20.16735288732437,2.07,1.07
0.5096466541290283,0.9619746591829951,-0.006968414125170243,1.1450644613871388,0.7855653225743199,0.39202364421524105,0.23442110603223829,0.4174342240300019,0.8277516708143123,0.11822630739144677,-0.35631549199355933,1.0250997804398614,-0.2562166298849116,-0.5205671744145761,0.96779710032887,0.2517315486684794,1.0,10.242408519927743,24.0,0.0,20.15670765535711,10.242408519927743,24.0,0.0,20.15670765535711,2.07,1.07
0.5188748836517334,0.970268172923768,-0.005747380644730888,1.1414010147128344,0.7850703018087963,0.3958665121797283,0.2364566989823295,0.41357291407789654,0.8293513740772874,0.12210334804393551,-0.3663446674304411,0.9935621150991097,-0.2805485644331963,-0.5447678523793322,0.9670014877624398,0.2547707256833644,1.0,10.449954210297843,24.0,0.0,20.14050284309573,10.449954210297843,24.0,0.0,20.14050284309573,2.07,1.07
0.529381513595581,0.9785732714061224,-0.0044926311419131275,1.1376388291883475,0.7846949888297662,0.39959171283541056,0.23836541298022645,0.4095878018611914,0.8305098482354368,0.12547495028177608,-0.3762185524486909,0.9609687988134875,-0.3062006361932333,-0.5696274386958827,0.9661963312817194,0.2578073882140421,1.0,10.658165469090694,24.0,0.0,20.10415875842982,10.658165469090694,24.0,0.0,20.10415875842982,2.07,1.07
0.5398619174957275,0.9868852117679915,-0.0032094718873822634,1.1337792750500184,0.7844450874099914,0.4031974045858221,0.24014318206885804,0.40547380911648495,0.8311940361869081,0.12831592545308643,-0.3859554138329124,0.9276077042623476,-0.3332399241725036,-0.5953597911799607,0.9653816388332787,0.2608415062898791,1.0,10.866724944680081,24.0,0.0,20.078753647641307,10.866724944680081,24.0,0.0,20.078753647641307,2.07,1.07
0.5491809844970703,0.995199944330836,-0.0019030483831136075,1.1298242717885496,0.7843267582781126,0.4066797160078457,0.241784560010746,0.40122733129378857,0.8314732562844513,0.1306423504268656,-0.3955003261468752,0.8929430014111372,-0.36163560423364205,-0.6217424624753104,0.964557418457803,0.263873049965355,1.0,11.07790692706732,24.0,0.0,20.038104134117148,11.07790692706732,24.0,0.0,20.038104134117148,2.07,1.07
0.5597455501556396,1.0035132330050376,-0.0005786986567168863,1.1257756767812008,0.7843461074180508,0.41003521801470144,0.24328443358371676,0.396843783045216,0.8313288674201511,0.13243497263967213,-0.4048595007348672,0.8571258077407434,-0.3914634587355604,-0.6489149740216406,0.9637236782900147,0.26690198932035764,1.0,11.290456152911283,24.0,0.0,19.994096185861736,11.290456152911283,24.0,0.0,19.994096185861736,2.07,1.07
0.5692124366760254,1.0118210537530514,0.0007582407489826011,1.1216355549784878,0.7845093959124465,0.4132596806591135,0.24463724802688,0.39231882563095444,0.8307820748013752,0.13369394056994874,-0.4140121802713019,0.8199741514828727,-0.4227324380046648,-0.6768382430690072,0.9628804265585926,0.26992829446047834,1.0,11.505415662061964,24.0,0.0,19.938375269487878,11.505415662061964,24.0,0.0,19.938375269487878,2.07,1.07
0.5798556804656982,1.0201193196567422,0.002102329714132813,1.1174060066782006,0.7848228862304716,0.41634876603776133,0.24583748356423793,0.3876476156801553,0.8298265903690736,0.13440889651502114,-0.42295483002872875,0.7815023933220666,-0.4554873842858239,-0.7055838409366744,0.962027671586091,0.2729519355173072,1.0,11.722593808859681,24.0,0.0,19.8747761331023,11.722593808859681,24.0,0.0,19.8747761331023,2.07,1.07
0.589064359664917,1.028404014830834,0.0034480993049909444,1.1130892585131087,0.7852929092350244,0.4192975661582423,0.2468793701390271,0.38282525297937686,0.8284695174091816,0.13457695908581319,-0.43167481650917927,0.7416030468407199,-0.489749302522765,-0.7351573746492002,0.9611654217888571,0.27597288264872766,1.0,11.942565550329693,24.0,0.0,19.79969414094228,11.942565550329693,24.0,0.0,19.79969414094228,2.07,1.07
0.5996794700622559,1.0366710791188096,0.004790020874537613,1.1086875995810201,0.7859257857046591,0.42210080213862194,0.2477570957021513,0.3778465213915325,0.8267064287975727,0.1341921569546669,-0.4401658932088588,0.7002358274621673,-0.5255413708099392,-0.7656064684088302,0.9602936856769483,0.2789911060392111,1.0,12.165871900103083,24.0,0.0,19.713903519966763,12.165871900103083,24.0,0.0,19.713903519966763,2.07,1.07
0.609102725982666,1.0449164493069711,0.006122536333859042,1.1042034118246582,0.7867277767850986,0.424752711786677,0.24846473433287886,0.3727060703255753,0.824537018816145,0.13325154593214283,-0.44841877563619575,0.6573328141371279,-0.5628734235578585,-0.7969461926366819,0.9594124718540482,0.28200657590011124,1.0,12.393430375212862,24.0,0.0,19.61559947245651,12.393430375212862,24.0,0.0,19.61559947245651,2.07,1.07
0.6198842525482178,1.0531360193231238,0.007440005677420966,1.099639161751191,0.7877049900175236,0.4272473209586926,0.2489961839744799,0.36739825231111356,0.8219570016152606,0.13174693435619242,-0.4564250073467232,0.6128805313854009,-0.6017961556073456,-0.8291916127074241,0.9585217890173813,0.28501926246995796,1.0,12.624149993306293,24.0,0.0,19.50482443330526,12.624149993306293,24.0,0.0,19.50482443330526,2.07,1.07
0.6292169094085693,1.0613256465406553,0.008736716223009275,1.0949974046537396,0.7888632569043368,0.4295784232570933,0.24934522818758592,0.36191725208714975,0.8189627217531441,0.12967105455883077,-0.4641757097451348,0.5668716624022828,-0.6423331022475506,-0.8623351259098538,0.9576216459576278,0.28802913601475094,1.0,12.857682263533793,24.0,0.0,19.380689438389993,12.857682263533793,24.0,0.0,19.380689438389993,2.07,1.07
0.6395227909088135,1.0694811366028099,0.010006880116470924,1.0902807762565083,0.7902080041843571,0.4317396639347319,0.24950561875956437,0.35625709665339633,0.8155490062154619,0.12701638934616497,-0.47166283972312567,0.5193292974290916,-0.6844946014505274,-0.8963619918912655,0.9567120515588361,0.2910361668282535,1.0,13.093798561299012,24.0,0.0,19.242974341100975,13.093798561299012,24.0,0.0,19.242974341100975,2.07,1.07
